127.0.0.1 - - [20/Jun/2024:14:26:35 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:35 +0900] "GET /trip/board/view.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:35 +0900] "GET /trip/firstmain/lobby.jsp HTTP/1.1" 200 8388
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:35 +0900] "GET /trip/js/jquery-3.7.1.js HTTP/1.1" 200 285314
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:35 +0900] "GET /trip/css/lobby.css HTTP/1.1" 200 3306
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:35 +0900] "GET /trip/css/trip.css HTTP/1.1" 200 9311
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:36 +0900] "GET /trip/image/%EA%B0%80%EC%9D%84.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:36 +0900] "GET /trip/image/%ED%8C%9D%EC%97%85%EC%B0%BD.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:36 +0900] "GET /trip/image/%EB%B4%84.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:36 +0900] "GET /trip/image/%EC%97%AC%EB%A6%84.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:36 +0900] "GET /trip/image/glasses.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:36 +0900] "GET /trip/image/logo.jpg HTTP/1.1" 200 32604
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:36 +0900] "GET /trip/image/%EA%B2%A8%EC%9A%B8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:36 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:38 +0900] "GET /trip/css/index.css HTTP/1.1" 200 2463
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:38 +0900] "GET /trip/upload/4d9a22a7-3c08-4d84-aa81-4c29dde79912 HTTP/1.1" 200 115496
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:38 +0900] "GET /trip/upload/e06e4eda-5204-4965-a61f-3095b1b7479c HTTP/1.1" 200 174354
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:39 +0900] "GET /trip/board/index.jsp HTTP/1.1" 200 49794
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:41 +0900] "GET /trip/css/view.css HTTP/1.1" 200 6689
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:41 +0900] "GET /trip/upload/26602%ED%9D%AC%EC%A0%9C%EC%9D%B4-0.jpg HTTP/1.1" 200 218993
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:41 +0900] "GET /trip/board/view.jsp?type=T&keyword=&kind=I&season=&local=&human=&move=&schedule=&uinout=&page=1&no=27364 HTTP/1.1" 200 69640
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:41 +0900] "GET /trip/upload/26602%ED%9D%AC%EC%A0%9C%EC%9D%B4-1.jpg HTTP/1.1" 200 115226
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:41 +0900] "GET /trip/image/.jpg HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:41 +0900] "GET /trip/upload/26602%ED%9D%AC%EC%A0%9C%EC%9D%B4-3.jpg HTTP/1.1" 200 204873
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:41 +0900] "GET /trip/upload/26602%ED%9D%AC%EC%A0%9C%EC%9D%B4-4.jpg HTTP/1.1" 200 209594
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:41 +0900] "GET /trip/upload/26602%ED%9D%AC%EC%A0%9C%EC%9D%B4-2.jpg HTTP/1.1" 200 247886
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:41 +0900] "GET /trip/board/loadReply_list.jsp?no=27364 HTTP/1.1" 200 1899
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:41 +0900] "GET /trip/board/loadreco_table.jsp?no=27364 HTTP/1.1" 200 400
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:46 +0900] "GET /trip/image/%EC%9D%B4%EA%B1%B4.png HTTP/1.1" 200 120201
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:46 +0900] "GET /trip/image/spon3.png HTTP/1.1" 200 11661
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:46 +0900] "GET /trip/image/spon2.png HTTP/1.1" 200 11970
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:46 +0900] "GET /trip/image/spon4.png HTTP/1.1" 200 11310
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:26:46 +0900] "GET /trip/image/spon1.png HTTP/1.1" 200 16796
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:27:07 +0900] "GET /trip/board/index.jsp?type=T&page=1&no=27364&keyword=&kind=I&season=&local=&human=&move=&schedule=&uinout= HTTP/1.1" 200 49794
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:27:09 +0900] "GET /trip/user/login.jsp HTTP/1.1" 200 7990
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:27:13 +0900] "POST /trip/user/loginok.jsp HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:27:13 +0900] "GET /trip/firstmain/lobby.jsp HTTP/1.1" 200 8717
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:27:15 +0900] "GET /trip/board/index.jsp HTTP/1.1" 200 50079
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:27:16 +0900] "GET /trip/board/view.jsp?type=T&keyword=&kind=I&season=&local=&human=&move=&schedule=&uinout=&page=1&no=26517 HTTP/1.1" 200 70288
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:27:16 +0900] "GET /trip/upload/25755%EC%9C%B5%EB%94%94-0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jun/2024:14:27:16 +0900] "GET /trip/upload/25755%EC%9C%B5%EB%94%94-4.jpg HTTP/1.1" 200 195803
