127.0.0.1 - - [11/Jun/2024:10:19:39 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:39 +0900] "GET /trip/firstmain/lobby.jsp HTTP/1.1" 200 8363
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:39 +0900] "GET /trip/js/jquery-3.7.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:39 +0900] "GET /trip/css/lobby.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:39 +0900] "GET /trip/css/trip.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:39 +0900] "GET /trip/image/logo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:39 +0900] "GET /trip/image/glasses.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:39 +0900] "GET /trip/image/%EA%B0%80%EC%9D%84.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:39 +0900] "GET /trip/image/%ED%8C%9D%EC%97%85%EC%B0%BD.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:39 +0900] "GET /trip/image/%EC%97%AC%EB%A6%84.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:39 +0900] "GET /trip/image/%EB%B4%84.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:39 +0900] "GET /trip/image/%EA%B2%A8%EC%9A%B8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:40 +0900] "GET /trip/image/%EC%97%AC%EB%A6%841.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:40 +0900] "GET /trip/image/%EB%B4%841.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:43 +0900] "GET /trip/user/login.jsp HTTP/1.1" 200 7965
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:49 +0900] "POST /trip/user/loginok.jsp HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:50 +0900] "GET /trip/firstmain/lobby.jsp HTTP/1.1" 200 8682
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:53 +0900] "GET /trip/css/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:53 +0900] "GET /trip/upload/4d9a22a7-3c08-4d84-aa81-4c29dde79912 HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:53 +0900] "GET /trip/upload/e06e4eda-5204-4965-a61f-3095b1b7479c HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:53 +0900] "GET /trip/board/index.jsp HTTP/1.1" 200 49951
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:55 +0900] "GET /trip/css/view.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:55 +0900] "GET /trip/board/view.jsp?type=T&keyword=&kind=I&season=&local=&human=&move=&schedule=&uinout=&page=1&no=27835 HTTP/1.1" 200 28628
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:55 +0900] "GET /trip/image/%EB%B0%80%ED%8F%90%EC%9A%A9%EA%B8%B0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:55 +0900] "GET /trip/image/.jpg HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:55 +0900] "GET /trip/upload/27073%EC%84%9C%EC%9A%B0-3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:55 +0900] "GET /trip/upload/27073%EC%84%9C%EC%9A%B0-4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:55 +0900] "GET /trip/upload/27073%EC%84%9C%EC%9A%B0-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:55 +0900] "GET /trip/upload/27073%EC%84%9C%EC%9A%B0-0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:19:55 +0900] "GET /trip/upload/27073%EC%84%9C%EC%9A%B0-2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:03 +0900] "POST /trip/board/r_writeok.jsp HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:04 +0900] "GET /trip/board/view.jsp?type=T&keyword=&kind=I&season=&local=&human=&move=&schedule=&uinout=&page=1&no=27835 HTTP/1.1" 200 29624
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:12 +0900] "POST /trip/board/r_modifyok.jsp HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:13 +0900] "GET /trip/board/view.jsp?type=T&page=1&no=27835&keyword=&kind=I&season=&local=&human=&move=&schedule=&uinout= HTTP/1.1" 200 29624
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:31 +0900] "POST /trip/board/r_modifyok.jsp HTTP/1.1" 200 4294
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:32 +0900] "GET /trip/board/view.jsp?type=T&page=1&no=27835&keyword=&kind=I&season=&local=&human=&move=&schedule=&uinout= HTTP/1.1" 200 29662
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:36 +0900] "POST /trip/board/reco_upok.jsp HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:37 +0900] "GET /trip/board/view.jsp?type=T&page=1&no=27835&keyword=&kind=I&season=&local=&human=&move=&schedule=&uinout= HTTP/1.1" 200 29691
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:41 +0900] "GET /trip/user/bookmark.jsp HTTP/1.1" 200 15608
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:41 +0900] "GET /trip/css/user_info.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:41 +0900] "GET /trip/image/del.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:45 +0900] "GET /trip/user/bookreply.jsp HTTP/1.1" 200 11000
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:47 +0900] "GET /trip/user/bookreply.jsp?page=2&uno=5 HTTP/1.1" 200 9660
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:48 +0900] "GET /trip/user/bookreply.jsp?page=1&uno=5 HTTP/1.1" 200 11000
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:49 +0900] "GET /trip/firstmain/lobby.jsp HTTP/1.1" 200 8682
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:50 +0900] "GET /trip/upload/4d9a22a7-3c08-4d84-aa81-4c29dde79912 HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [11/Jun/2024:10:20:51 +0900] "GET /trip/board/index.jsp HTTP/1.1" 200 49951
0:0:0:0:0:0:0:1 - - [11/Jun/2024:11:03:42 +0900] "GET /trip/user/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:11:03:42 +0900] "GET /trip/user/loginoutok.jsp HTTP/1.1" 200 4919
0:0:0:0:0:0:0:1 - - [11/Jun/2024:11:03:42 +0900] "GET /trip/css/loginoutok.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Jun/2024:11:03:43 +0900] "GET /trip/user/login.jsp HTTP/1.1" 200 7965
0:0:0:0:0:0:0:1 - - [11/Jun/2024:11:03:46 +0900] "POST /trip/user/loginok.jsp HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [11/Jun/2024:11:03:47 +0900] "GET /trip/firstmain/lobby.jsp HTTP/1.1" 200 8692
0:0:0:0:0:0:0:1 - - [11/Jun/2024:11:03:48 +0900] "GET /trip/upload/4d9a22a7-3c08-4d84-aa81-4c29dde79912 HTTP/1.1" 404 863
0:0:0:0:0:0:0:1 - - [11/Jun/2024:11:03:48 +0900] "GET /trip/board/index.jsp HTTP/1.1" 200 49961
